-0.69159925	-3.28970891	-0.53618032
-0.66159925	-3.28970891	-0.54029196
-0.63159925	-3.28970891	-0.54958504
-0.60159925	-3.28970891	-0.55433333
-0.57159925	-3.28970891	-0.57179362
-0.54159925	-3.28970891	-0.55443114
-0.51159925	-3.28970891	-0.56087762
-0.48159925	-3.28970891	-0.57054198
-0.45159925	-3.28970891	-0.57847297
-0.42159925	-3.28970891	-0.56730521
-0.39159925	-3.28970891	-0.57299399
-0.36159925	-3.28970891	-0.56404984
-0.33159925	-3.28970891	-0.59109503
-0.30159925	-3.28970891	-0.57256442
-0.27159925	-3.28970891	-0.54848075
-0.24159925	-3.28970891	-0.55458995
-0.21159925	-3.28970891	-0.54090226
-0.18159925	-3.28970891	-0.57830667
-0.15159925	-3.28970891	-0.56017518
-0.12159925	-3.28970891	-0.56455139
-0.09159925	-3.28970891	-0.56426090
-0.06159925	-3.28970891	-0.59109503
-0.03159925	-3.28970891	-0.56809391
-0.00159925	-3.28970891	-0.59109503
0.02840075	-3.28970891	-0.59109503
0.05840075	-3.28970891	-0.54137081
0.08840075	-3.28970891	-0.56946623
0.11840075	-3.28970891	-0.55826163
0.14840075	-3.28970891	-0.56719112
0.17840075	-3.28970891	-0.57138878
0.20840075	-3.28970891	-0.55609505
0.23840075	-3.28970891	-0.55073297
0.26840075	-3.28970891	-0.55933486
0.29840075	-3.28970891	-0.56514615
0.32840075	-3.28970891	-0.58378214
0.35840075	-3.28970891	-0.56675434
0.38840075	-3.28970891	-0.57671171
0.41840075	-3.28970891	-0.55700502
0.44840075	-3.28970891	-0.54875880
0.47840075	-3.28970891	-0.55826163
0.50840075	-3.28970891	-0.56954056
0.53840075	-3.28970891	-0.55826163
0.56840075	-3.28970891	-0.54779315
0.59840075	-3.28970891	-0.56802016
0.62840075	-3.28970891	-0.56760627
0.65840075	-3.28970891	-0.57836282
0.68840075	-3.28970891	-0.56864965
0.71840075	-3.28970891	-0.56906277
0.74840075	-3.28970891	-0.57055020
0.77840075	-3.28970891	-0.57094365
0.80840075	-3.28970891	-0.54802865
0.83840075	-3.28970891	-0.55347145
0.86840075	-3.28970891	-0.57710946
0.89840075	-3.28970891	-0.54986405
0.92840075	-3.28970891	-0.55799603
0.95840075	-3.28970891	-0.55038058
0.98840075	-3.28970891	-0.55279118
1.01840075	-3.28970891	-0.56412387
1.04840075	-3.28970891	-0.54967260
1.07840075	-3.28970891	-0.56216323
1.10840075	-3.28970891	-0.54201013
1.13840075	-3.28970891	-0.55712676
1.16840075	-3.28970891	-0.57445168
1.19840075	-3.28970891	-0.56872457
1.22840075	-3.28970891	-0.56999737
1.25840075	-3.28970891	-0.53312582
1.28840075	-3.28970891	-0.55164335
1.31840075	-3.28970891	-0.54696643
1.34840075	-3.28970891	-0.55690533
1.37840075	-3.28970891	-0.56610918
1.40840075	-3.28970891	-0.58091658
1.43840075	-3.28970891	-0.56435806
1.46840075	-3.28970891	-0.58176881
1.49840075	-3.28970891	-0.56356876
1.52840075	-3.28970891	-0.56804222
1.55840075	-3.28970891	-0.55092575
1.58840075	-3.28970891	-0.58086723
1.61840075	-3.28970891	-0.56323135
1.64840075	-3.28970891	-0.53622151
1.67840075	-3.28970891	-0.53045052
1.70840075	-3.28970891	-0.53799397
1.73840075	-3.28970891	-0.54849595
1.76840075	-3.28970891	-0.55092171
1.79840075	-3.28970891	-0.55936784
1.82840075	-3.28970891	-0.57423198
1.85840075	-3.28970891	-0.58177084
1.88840075	-3.28970891	-0.57736903
1.91840075	-3.28970891	-0.56347209
1.94840075	-3.28970891	-0.57218313
1.97840075	-3.28970891	-0.56259024
2.00840075	-3.28970891	-0.56529092
2.03840075	-3.28970891	-0.56532562
2.06840075	-3.28970891	-0.58054155
2.09840075	-3.28970891	-0.57924187
2.12840075	-3.28970891	-0.57468212
2.15840075	-3.28970891	-0.57157600
2.18840075	-3.28970891	-0.53869569
2.21840075	-3.28970891	-0.58221889
2.24840075	-3.28970891	-0.54143339
2.27840075	-3.28970891	-0.57356465
2.30840075	-3.28970891	-0.56348217
2.33840075	-3.28970891	-0.55319398
2.36840075	-3.28970891	-0.54576665
2.39840075	-3.28970891	-0.57150465
2.42840075	-3.28970891	-0.53840339
2.45840075	-3.28970891	-0.57584769
2.48840075	-3.28970891	-0.54865496
2.51840075	-3.28970891	-0.53879195
2.54840075	-3.28970891	-0.55190957
2.57840075	-3.28970891	-0.56711930
2.60840075	-3.28970891	-0.55928329
2.63840075	-3.28970891	-0.57130009
2.66840075	-3.28970891	-0.55854821
2.69840075	-3.28970891	-0.58232087
2.72840075	-3.28970891	-0.57206517
2.75840075	-3.28970891	-0.53573302
2.78840075	-3.28970891	-0.51602173
2.81840075	-3.28970891	-0.52324456
2.84840075	-3.28970891	-0.53144407
2.87840075	-3.28970891	-0.54125023
2.90840075	-3.28970891	-0.58713686
2.93840075	-3.28970891	-0.53124994
2.96840075	-3.28970891	-0.55257881
2.99840075	-3.28970891	-0.56276447
3.02840075	-3.28970891	-0.54396057
3.05840075	-3.28970891	-0.55617707
3.08840075	-3.28970891	-0.56219623
3.11840075	-3.28970891	-0.58889198
3.14840075	-3.28970891	-0.57347006
3.17840075	-3.28970891	-0.57347006
3.20840075	-3.28970891	-0.56716928
3.23840075	-3.28970891	-0.57347006
3.26840075	-3.28970891	-0.57347006
3.29840075	-3.28970891	-0.57347006
3.32840075	-3.28970891	-0.57347006
3.35840075	-3.28970891	-0.56552132
3.38840075	-3.28970891	-0.57347006
-3.63159925	-3.25970891	-0.56244290
-3.60159925	-3.25970891	-0.56244290
-3.57159925	-3.25970891	-0.57305087
-3.54159925	-3.25970891	-0.56244290
-3.51159925	-3.25970891	-0.56244290
-3.48159925	-3.25970891	-0.56244290
-3.45159925	-3.25970891	-0.57542253
-3.42159925	-3.25970891	-0.56552225
-3.39159925	-3.25970891	-0.58371979
-3.36159925	-3.25970891	-0.57815124
-3.33159925	-3.25970891	-0.58371979
-3.30159925	-3.25970891	-0.58371979
-3.27159925	-3.25970891	-0.57149386
-3.24159925	-3.25970891	-0.58371979
-3.21159925	-3.25970891	-0.58157587
-3.18159925	-3.25970891	-0.55355686
-3.15159925	-3.25970891	-0.57206726
-3.12159925	-3.25970891	-0.57206726
-3.09159925	-3.25970891	-0.57345790
-3.06159925	-3.25970891	-0.57206726
-3.03159925	-3.25970891	-0.55910003
-3.00159925	-3.25970891	-0.55855006
-2.97159925	-3.25970891	-0.56401521
-2.94159925	-3.25970891	-0.58070564
-2.91159925	-3.25970891	-0.58089346
-2.88159925	-3.25970891	-0.56951690
-2.85159925	-3.25970891	-0.59521371
-2.82159925	-3.25970891	-0.56336179
-2.79159925	-3.25970891	-0.57641333
-2.76159925	-3.25970891	-0.53939503
-2.73159925	-3.25970891	-0.58476067
-2.70159925	-3.25970891	-0.55399013
-2.67159925	-3.25970891	-0.54606748
-2.64159925	-3.25970891	-0.56434846
-2.61159925	-3.25970891	-0.55782044
-2.58159925	-3.25970891	-0.58649933
-2.55159925	-3.25970891	-0.57339132
-2.52159925	-3.25970891	-0.53947198
-2.49159925	-3.25970891	-0.58088082
-2.46159925	-3.25970891	-0.57736123
-2.43159925	-3.25970891	-0.57505662
-2.40159925	-3.25970891	-0.57368129
-2.37159925	-3.25970891	-0.56334108
-2.34159925	-3.25970891	-0.56335062
-2.31159925	-3.25970891	-0.55697393
-2.28159925	-3.25970891	-0.56244290
-2.25159925	-3.25970891	-0.58002341
-2.22159925	-3.25970891	-0.56643318
-2.19159925	-3.25970891	-0.56734866
-2.16159925	-3.25970891	-0.55519462
-2.13159925	-3.25970891	-0.58371979
-2.10159925	-3.25970891	-0.57293338
-2.07159925	-3.25970891	-0.57780026
-2.04159925	-3.25970891	-0.57247567
-2.01159925	-3.25970891	-0.56829977
-1.98159925	-3.25970891	-0.57206726
-1.95159925	-3.25970891	-0.55792183
-1.92159925	-3.25970891	-0.57875198
-1.89159925	-3.25970891	-0.56502316
-1.86159925	-3.25970891	-0.59521371
-1.83159925	-3.25970891	-0.55219495
-1.80159925	-3.25970891	-0.56007797
-1.77159925	-3.25970891	-0.56618440
-1.74159925	-3.25970891	-0.55410993
-1.71159925	-3.25970891	-0.55399013
-1.68159925	-3.25970891	-0.56913501
-1.65159925	-3.25970891	-0.54149693
-1.62159925	-3.25970891	-0.57342952
-1.59159925	-3.25970891	-0.57948649
-1.56159925	-3.25970891	-0.55443573
-1.53159925	-3.25970891	-0.56708443
-1.50159925	-3.25970891	-0.56507093
-1.47159925	-3.25970891	-0.57401347
-1.44159925	-3.25970891	-0.54325598
-1.41159925	-3.25970891	-0.58320737
-1.38159925	-3.25970891	-0.56648123
-1.35159925	-3.25970891	-0.57853901
-1.32159925	-3.25970891	-0.57002455
-1.29159925	-3.25970891	-0.54059649
-1.26159925	-3.25970891	-0.58102441
-1.23159925	-3.25970891	-0.56701642
-1.20159925	-3.25970891	-0.54259777
-1.17159925	-3.25970891	-0.56027055
-1.14159925	-3.25970891	-0.57888681
-1.11159925	-3.25970891	-0.56246418
-1.08159925	-3.25970891	-0.57653522
-1.05159925	-3.25970891	-0.54912752
-1.02159925	-3.25970891	-0.58815771
-0.99159925	-3.25970891	-0.56939077
-0.96159925	-3.25970891	-0.54046303
-0.93159925	-3.25970891	-0.56079782
-0.90159925	-3.25970891	-0.54331088
-0.87159925	-3.25970891	-0.56814879
-0.84159925	-3.25970891	-0.55143482
-0.81159925	-3.25970891	-0.55389178
-0.78159925	-3.25970891	-0.56908244
-0.75159925	-3.25970891	-0.52975357
-0.72159925	-3.25970891	-0.52468318
-0.69159925	-3.25970891	-0.53618032
-0.66159925	-3.25970891	-0.53821736
-0.63159925	-3.25970891	-0.54958504
-0.60159925	-3.25970891	-0.55433333
-0.57159925	-3.25970891	-0.57179362
-0.54159925	-3.25970891	-0.55443114
-0.51159925	-3.25970891	-0.56087762
-0.48159925	-3.25970891	-0.57054198
-0.45159925	-3.25970891	-0.57847297
-0.42159925	-3.25970891	-0.56678143
-0.39159925	-3.25970891	-0.57299399
-0.36159925	-3.25970891	-0.56404984
-0.33159925	-3.25970891	-0.59109503
-0.30159925	-3.25970891	-0.57256442
-0.27159925	-3.25970891	-0.54848075
-0.24159925	-3.25970891	-0.56668148
-0.21159925	-3.25970891	-0.54090226
-0.18159925	-3.25970891	-0.57830667
-0.15159925	-3.25970891	-0.56017518
-0.12159925	-3.25970891	-0.57706654
-0.09159925	-3.25970891	-0.56426090
-0.06159925	-3.25970891	-0.59109503
-0.03159925	-3.25970891	-0.57258292
-0.00159925	-3.25970891	-0.59109503
0.02840075	-3.25970891	-0.57830667
0.05840075	-3.25970891	-0.54137081
0.08840075	-3.25970891	-0.56946623
0.11840075	-3.25970891	-0.55826163
0.14840075	-3.25970891	-0.56719112
0.17840075	-3.25970891	-0.57138878
0.20840075	-3.25970891	-0.55796580
0.23840075	-3.25970891	-0.55073297
0.26840075	-3.25970891	-0.56570704
0.29840075	-3.25970891	-0.56514615
0.32840075	-3.25970891	-0.58378214
0.35840075	-3.25970891	-0.56675434
0.38840075	-3.25970891	-0.57671171
0.41840075	-3.25970891	-0.55826163
0.44840075	-3.25970891	-0.54875880
0.47840075	-3.25970891	-0.55826163
0.50840075	-3.25970891	-0.56954056
0.53840075	-3.25970891	-0.55826163
0.56840075	-3.25970891	-0.54779315
0.59840075	-3.25970891	-0.56802016
0.62840075	-3.25970891	-0.56760627
0.65840075	-3.25970891	-0.57836282
0.68840075	-3.25970891	-0.56864965
0.71840075	-3.25970891	-0.56906277
0.74840075	-3.25970891	-0.57055020
0.77840075	-3.25970891	-0.57094365
0.80840075	-3.25970891	-0.54802865
0.83840075	-3.25970891	-0.55347145
0.86840075	-3.25970891	-0.57710946
0.89840075	-3.25970891	-0.54986405
0.92840075	-3.25970891	-0.55799603
0.95840075	-3.25970891	-0.55500466
0.98840075	-3.25970891	-0.55279118
1.01840075	-3.25970891	-0.56412387
1.04840075	-3.25970891	-0.54967260
1.07840075	-3.25970891	-0.56216323
1.10840075	-3.25970891	-0.54201013
1.13840075	-3.25970891	-0.55712676
1.16840075	-3.25970891	-0.57445168
1.19840075	-3.25970891	-0.56872457
1.22840075	-3.25970891	-0.56999737
1.25840075	-3.25970891	-0.55494104
1.28840075	-3.25970891	-0.55558107
1.31840075	-3.25970891	-0.54696643
1.34840075	-3.25970891	-0.56341245
1.37840075	-3.25970891	-0.56610918
1.40840075	-3.25970891	-0.58091658
1.43840075	-3.25970891	-0.56435806
1.46840075	-3.25970891	-0.58176881
1.49840075	-3.25970891	-0.55883753
1.52840075	-3.25970891	-0.56804222
1.55840075	-3.25970891	-0.56066809
1.58840075	-3.25970891	-0.58086723
1.61840075	-3.25970891	-0.56323135
1.64840075	-3.25970891	-0.54726730
1.67840075	-3.25970891	-0.54534618
1.70840075	-3.25970891	-0.53799397
1.73840075	-3.25970891	-0.54849595
1.76840075	-3.25970891	-0.55438372
1.79840075	-3.25970891	-0.55936784
1.82840075	-3.25970891	-0.57423198
1.85840075	-3.25970891	-0.58177084
1.88840075	-3.25970891	-0.57736903
1.91840075	-3.25970891	-0.56754355
1.94840075	-3.25970891	-0.57218313
1.97840075	-3.25970891	-0.56420104
2.00840075	-3.25970891	-0.57127232
2.03840075	-3.25970891	-0.56532562
2.06840075	-3.25970891	-0.58054155
2.09840075	-3.25970891	-0.57924187
2.12840075	-3.25970891	-0.57468212
2.15840075	-3.25970891	-0.57157600
2.18840075	-3.25970891	-0.53869569
2.21840075	-3.25970891	-0.58221889
2.24840075	-3.25970891	-0.54143339
2.27840075	-3.25970891	-0.57356465
2.30840075	-3.25970891	-0.56348217
2.33840075	-3.25970891	-0.56560092
2.36840075	-3.25970891	-0.54576665
2.39840075	-3.25970891	-0.57150465
2.42840075	-3.25970891	-0.53840339
2.45840075	-3.25970891	-0.57584769
2.48840075	-3.25970891	-0.54655023
2.51840075	-3.25970891	-0.53879195
2.54840075	-3.25970891	-0.55190957
2.57840075	-3.25970891	-0.56711930
2.60840075	-3.25970891	-0.55654133
2.63840075	-3.25970891	-0.57130009
2.66840075	-3.25970891	-0.55854821
2.69840075	-3.25970891	-0.58232087
2.72840075	-3.25970891	-0.57206517
2.75840075	-3.25970891	-0.54359002
2.78840075	-3.25970891	-0.54062588
2.81840075	-3.25970891	-0.52324456
2.84840075	-3.25970891	-0.55433078
2.87840075	-3.25970891	-0.54125023
2.90840075	-3.25970891	-0.58713686
2.93840075	-3.25970891	-0.55316848
2.96840075	-3.25970891	-0.55907463
2.99840075	-3.25970891	-0.56276447
3.02840075	-3.25970891	-0.54396057
3.05840075	-3.25970891	-0.56869181
3.08840075	-3.25970891	-0.56071028
3.11840075	-3.25970891	-0.58889198
3.14840075	-3.25970891	-0.57347006
3.17840075	-3.25970891	-0.57347006
3.20840075	-3.25970891	-0.57112596
3.23840075	-3.25970891	-0.57347006
3.26840075	-3.25970891	-0.57347006
3.29840075	-3.25970891	-0.57347006
3.32840075	-3.25970891	-0.57347006
3.35840075	-3.25970891	-0.56800124
3.38840075	-3.25970891	-0.57347006
-3.63159925	-3.22970891	-0.58815771
-3.60159925	-3.22970891	-0.58815771
-3.57159925	-3.22970891	-0.58815771
-3.54159925	-3.22970891	-0.58815771
-3.51159925	-3.22970891	-0.58815771
-3.48159925	-3.22970891	-0.58815771
-3.45159925	-3.22970891	-0.58815771
-3.42159925	-3.22970891	-0.58815771
-3.39159925	-3.22970891	-0.58815771
-3.36159925	-3.22970891	-0.58815771
-3.33159925	-3.22970891	-0.58815771
-3.30159925	-3.22970891	-0.58815771
-3.27159925	-3.22970891	-0.58815771
-3.24159925	-3.22970891	-0.58815771
-3.21159925	-3.22970891	-0.58815771
-3.18159925	-3.22970891	-0.58815771
-3.15159925	-3.22970891	-0.58815771
-3.12159925	-3.22970891	-0.58815771
-3.09159925	-3.22970891	-0.58815771
-3.06159925	-3.22970891	-0.58815771
-3.03159925	-3.22970891	-0.58815771
-3.00159925	-3.22970891	-0.58815771
-2.97159925	-3.22970891	-0.58815771
-2.94159925	-3.22970891	-0.58815771
-2.91159925	-3.22970891	-0.58815771
-2.88159925	-3.22970891	-0.58815771
-2.85159925	-3.22970891	-0.58815771
-2.82159925	-3.22970891	-0.58815771
-2.79159925	-3.22970891	-0.58815771
-2.76159925	-3.22970891	-0.58815771
-2.73159925	-3.22970891	-0.58815771
-2.70159925	-3.22970891	-0.58815771
-2.67159925	-3.22970891	-0.58815771
-2.64159925	-3.22970891	-0.58815771
-2.61159925	-3.22970891	-0.58815771
-2.58159925	-3.22970891	-0.58815771
-2.55159925	-3.22970891	-0.58815771
-2.52159925	-3.22970891	-0.58815771
-2.49159925	-3.22970891	-0.58815771
-2.46159925	-3.22970891	-0.58815771
-2.43159925	-3.22970891	-0.58815771
-2.40159925	-3.22970891	-0.58815771
-2.37159925	-3.22970891	-0.58815771
-2.34159925	-3.22970891	-0.58815771
-2.31159925	-3.22970891	-0.58815771
-2.28159925	-3.22970891	-0.58815771
-2.25159925	-3.22970891	-0.58815771
-2.22159925	-3.22970891	-0.58815771
-2.19159925	-3.22970891	-0.58815771
-2.16159925	-3.22970891	-0.58815771
-2.13159925	-3.22970891	-0.58815771
-2.10159925	-3.22970891	-0.58815771
-2.07159925	-3.22970891	-0.58815771
-2.04159925	-3.22970891	-0.58815771
-2.01159925	-3.22970891	-0.58815771
-1.98159925	-3.22970891	-0.58815771
-1.95159925	-3.22970891	-0.58815771
-1.92159925	-3.22970891	-0.58815771
-1.89159925	-3.22970891	-0.58815771
-1.86159925	-3.22970891	-0.58815771
-1.83159925	-3.22970891	-0.58815771
-1.80159925	-3.22970891	-0.58815771
-1.77159925	-3.22970891	-0.58815771
-1.74159925	-3.22970891	-0.58815771
-1.71159925	-3.22970891	-0.58815771
-1.68159925	-3.22970891	-0.58815771
-1.65159925	-3.22970891	-0.58815771
-1.62159925	-3.22970891	-0.58815771
-1.59159925	-3.22970891	-0.58815771
-1.56159925	-3.22970891	-0.58815771
-1.53159925	-3.22970891	-0.58815771
-1.50159925	-3.22970891	-0.58815771
-1.47159925	-3.22970891	-0.58815771
-1.44159925	-3.22970891	-0.58815771
-1.41159925	-3.22970891	-0.58815771
-1.38159925	-3.22970891	-0.58815771
-1.35159925	-3.22970891	-0.58815771
-1.32159925	-3.22970891	-0.58815771
-1.29159925	-3.22970891	-0.58815771
-1.26159925	-3.22970891	-0.58815771
-1.23159925	-3.22970891	-0.58815771
-1.20159925	-3.22970891	-0.58815771
-1.17159925	-3.22970891	-0.58815771
-1.14159925	-3.22970891	-0.58815771
-1.11159925	-3.22970891	-0.58815771
-1.08159925	-3.22970891	-0.58815771
-1.05159925	-3.22970891	-0.58815771
-1.02159925	-3.22970891	-0.58815771
-0.99159925	-3.22970891	-0.55650957
-0.96159925	-3.22970891	-0.55568156
-0.93159925	-3.22970891	-0.55002956
-0.90159925	-3.22970891	-0.55130587
-0.87159925	-3.22970891	-0.54956321
-0.84159925	-3.22970891	-0.54224987
-0.81159925	-3.22970891	-0.52398705
-0.78159925	-3.22970891	-0.52398705
-0.75159925	-3.22970891	-0.52398705
-0.72159925	-3.22970891	-0.52398705
-0.69159925	-3.22970891	-0.52398705
-0.66159925	-3.22970891	-0.52398705
-0.63159925	-3.22970891	-0.54541831
-0.60159925	-3.22970891	-0.55004653
-0.57159925	-3.22970891	-0.55388142
-0.54159925	-3.22970891	-0.55788258
-0.51159925	-3.22970891	-0.55834963
-0.48159925	-3.22970891	-0.56231816
-0.45159925	-3.22970891	-0.56290365
-0.42159925	-3.22970891	-0.56697763
-0.39159925	-3.22970891	-0.56586095
-0.36159925	-3.22970891	-0.56447348
-0.33159925	-3.22970891	-0.56287804
-0.30159925	-3.22970891	-0.55728222
-0.27159925	-3.22970891	-0.55787287
-0.24159925	-3.22970891	-0.55471637
-0.21159925	-3.22970891	-0.55856543
-0.18159925	-3.22970891	-0.55871708
-0.15159925	-3.22970891	-0.56316255
-0.12159925	-3.22970891	-0.56187488
-0.09159925	-3.22970891	-0.56723023
-0.06159925	-3.22970891	-0.56850425
-0.03159925	-3.22970891	-0.56522531
-0.00159925	-3.22970891	-0.56484329
0.02840075	-3.22970891	-0.56044267
0.05840075	-3.22970891	-0.56042028
0.08840075	-3.22970891	-0.55979795
0.11840075	-3.22970891	-0.55848007
0.14840075	-3.22970891	-0.55737726
0.17840075	-3.22970891	-0.55760650
0.20840075	-3.22970891	-0.55705144
0.23840075	-3.22970891	-0.55948685
0.26840075	-3.22970891	-0.55996174
0.29840075	-3.22970891	-0.56395619
0.32840075	-3.22970891	-0.56256413
0.35840075	-3.22970891	-0.56096321
0.38840075	-3.22970891	-0.55848546
0.41840075	-3.22970891	-0.55784779
0.44840075	-3.22970891	-0.55534375
0.47840075	-3.22970891	-0.55464767
0.50840075	-3.22970891	-0.55622834
0.53840075	-3.22970891	-0.55665827
0.56840075	-3.22970891	-0.55965575
0.59840075	-3.22970891	-0.56103428
0.62840075	-3.22970891	-0.56353220
0.65840075	-3.22970891	-0.56400503
0.68840075	-3.22970891	-0.56432198
0.71840075	-3.22970891	-0.56094515
0.74840075	-3.22970891	-0.55960843
0.77840075	-3.22970891	-0.55931548
0.80840075	-3.22970891	-0.55600333
0.83840075	-3.22970891	-0.55639039
0.86840075	-3.22970891	-0.55377758
0.89840075	-3.22970891	-0.55340440
0.92840075	-3.22970891	-0.55284894
0.95840075	-3.22970891	-0.55176882
0.98840075	-3.22970891	-0.55297939
1.01840075	-3.22970891	-0.55054924
1.04840075	-3.22970891	-0.55204308
1.07840075	-3.22970891	-0.55330267
1.10840075	-3.22970891	-0.55552154
1.13840075	-3.22970891	-0.55819416
1.16840075	-3.22970891	-0.55694733
1.19840075	-3.22970891	-0.55642686
1.22840075	-3.22970891	-0.55403155
1.25840075	-3.22970891	-0.55369712
1.28840075	-3.22970891	-0.55330904
1.31840075	-3.22970891	-0.55653376
1.34840075	-3.22970891	-0.55781890
1.37840075	-3.22970891	-0.56329229
1.40840075	-3.22970891	-0.56147364
1.43840075	-3.22970891	-0.56421136
1.46840075	-3.22970891	-0.56142904
1.49840075	-3.22970891	-0.56443014
1.52840075	-3.22970891	-0.56140461
1.55840075	-3.22970891	-0.55778768
1.58840075	-3.22970891	-0.55226897
1.61840075	-3.22970891	-0.52398705
1.64840075	-3.22970891	-0.52398705
1.67840075	-3.22970891	-0.52398705
1.70840075	-3.22970891	-0.52398705
1.73840075	-3.22970891	-0.54727602
1.76840075	-3.22970891	-0.55350255
1.79840075	-3.22970891	-0.55963568
1.82840075	-3.22970891	-0.56184857
1.85840075	-3.22970891	-0.56497911
1.88840075	-3.22970891	-0.56329492
1.91840075	-3.22970891	-0.56355169
1.94840075	-3.22970891	-0.56251062
1.97840075	-3.22970891	-0.56444673
2.00840075	-3.22970891	-0.56509278
2.03840075	-3.22970891	-0.56704474
2.06840075	-3.22970891	-0.56746979
2.09840075	-3.22970891	-0.56327003
2.12840075	-3.22970891	-0.56466997
2.15840075	-3.22970891	-0.55749429
2.18840075	-3.22970891	-0.56032567
2.21840075	-3.22970891	-0.55713492
2.24840075	-3.22970891	-0.55847156
2.27840075	-3.22970891	-0.55503518
2.30840075	-3.22970891	-0.55748553
2.33840075	-3.22970891	-0.55176190
2.36840075	-3.22970891	-0.55623485
2.39840075	-3.22970891	-0.55068337
2.42840075	-3.22970891	-0.55152598
2.45840075	-3.22970891	-0.54997720
2.48840075	-3.22970891	-0.55194870
2.51840075	-3.22970891	-0.55003314
2.54840075	-3.22970891	-0.55446039
2.57840075	-3.22970891	-0.55524975
2.60840075	-3.22970891	-0.56036089
2.63840075	-3.22970891	-0.56018521
2.66840075	-3.22970891	-0.55716903
